,Global_Score_Lung,Selective_Score_Lung,Driver_Delta,Rank
CALCRL (10203),0.12927368728099176,0.10429017924999999,0.024983508030991766,3962.0
SIKE1 (80143),-0.0993475816942149,-0.12433047908333332,0.024982897389118422,3963.0
APBA2 (321),-0.18176037545454546,-0.20674047249999997,0.024980097045454508,3964.0
COLGALT1 (79709),-0.11739461070247935,-0.14237384333333333,0.024979232630853984,3965.0
MIA2 (4253),-0.06868759965289256,-0.09365931591666665,0.02497171626377409,3966.0
CLASP1 (23332),-1.1102724603305785,-1.135242825,0.024970364669421485,3967.0
MRPL37 (51253),-0.33839702867768595,-0.36335907,0.024962041322314055,3968.0
GADD45G (10912),-0.00589328569731405,-0.030853361500000006,0.024960075802685958,3969.0
GAB1 (2549),-0.0906760582231405,-0.11563383166666667,0.024957773443526177,3970.0
CIP2A (57650),-0.34027842446281,-0.3652332508333333,0.02495482637052332,3971.0
TRIOBP (11078),0.07613460735537189,0.051184095166666665,0.024950512188705226,3972.0
CCDC24 (149473),-0.03718788338347107,-0.06213523291666667,0.0249473495331956,3973.0
TMEM14A (28978),0.17739662917355373,0.15245023666666666,0.024946392506887072,3974.0
MFAP3L (9848),0.10556703258677684,0.08063295283333333,0.024934079753443514,3975.0
FOSL2 (2355),-0.15952745872727273,-0.18446062583333334,0.02493316710606061,3976.0
SSX1 (6756),-0.06514566799999999,-0.09007403966666666,0.02492837166666667,3977.0
ELOVL7 (79993),0.08820884669421487,0.06328194975,0.024926896944214877,3978.0
EIF3J (8669),-0.636883871570248,-0.6617990975,0.02491522592975204,3979.0
IQSEC1 (9922),-0.013344994169008265,-0.03825816508333333,0.024913170914325065,3980.0
MYLK4 (340156),0.1535634067355372,0.12865050125000002,0.02491290548553718,3981.0
PAQR9 (344838),0.044173285537190084,0.019263220166666668,0.024910065370523416,3982.0
NUTF2 (10204),-1.9594867958677684,-1.984396558333333,0.024909762465564533,3983.0
RNF216 (54476),-0.08699551480991735,-0.11190027516666667,0.024904760356749323,3984.0
OSBPL6 (114880),-0.05114115669421488,-0.07604523266666667,0.02490407597245179,3985.0
AQP4 (361),0.09393485416528924,0.06903459125,0.02490026291528924,3986.0
RTCA (8634),0.0015996883219834713,-0.02329973475,0.02489942307198347,3987.0
GPRASP1 (9737),0.11749654834710743,0.09259855883333333,0.024897989513774102,3988.0
LRRC45 (201255),-0.09578502690082645,-0.12067723116666668,0.024892204265840226,3989.0
SRPX2 (27286),0.034772762517603306,0.009882181385833333,0.024890581131769972,3990.0
NAA38 (84316),-0.39188690892561984,-0.4167763616666667,0.02488945274104687,3991.0
MPDZ (8777),0.13447916964462805,0.10959147991666668,0.024887689727961376,3992.0
RPL4 (6124),-2.453961017355372,-2.4788462833333336,0.0248852659779617,3993.0
ZNF382 (84911),-0.11739741473553719,-0.14228231833333332,0.024884903597796132,3994.0
RABGGTA (5875),-1.3509474661157024,-1.3758280999999999,0.02488063388429751,3995.0
C20orf204 (284739),-0.2979272142396694,-0.3228072475,0.024880033260330614,3996.0
ARL14EPL (644100),0.05581784478842976,0.030939973699999998,0.02487787108842976,3997.0
B3GALT5 (10317),0.17291515128099172,0.14804410124999998,0.024871050030991743,3998.0
SOX12 (6666),0.10224329133884297,0.07737354033333334,0.02486975100550963,3999.0
BAG3 (9531),-0.06912573351239669,-0.09399499583333333,0.02486926232093664,4000.0
RPS6KA2 (6196),-0.05894584314049587,-0.083812104,0.02486626085950413,4001.0
SRD5A3 (79644),-0.19591960289256194,-0.22078561000000008,0.024866007107438137,4002.0
PDGFRL (5157),0.011213222055206612,-0.013651594583333336,0.024864816638539948,4003.0
ENGASE (64772),-0.01785571245338843,-0.04271902625000001,0.024863313796611577,4004.0
RFC2 (5982),-1.6196641404958676,-1.6445201999999999,0.024856059504132277,4005.0
DNAJA4 (55466),-0.05711831990082645,-0.08197376558333333,0.02485544568250688,4006.0
MMP1 (4312),0.21288310537190083,0.18803098333333335,0.024852122038567487,4007.0
PWP1 (11137),-0.8189407716528926,-0.8437901591666668,0.02484938751377419,4008.0
USF1 (7391),-0.17877976347107438,-0.2036230708333334,0.02484330736225901,4009.0
C20orf96 (140680),0.12574137110743802,0.10090111600000001,0.02484025510743801,4010.0
NDUFAF4 (29078),-0.2960513562809918,-0.32089005333333337,0.024838697052341596,4011.0
AGPAT3 (56894),0.10099451283471074,0.07615671891666666,0.024837793918044082,4012.0
R3HDM4 (91300),0.09026312612396693,0.0654266175,0.024836508623966927,4013.0
ALAS2 (212),0.1049295041983471,0.08010385624999998,0.024825647948347115,4014.0
PTTG1 (9232),-0.5332057863636364,-0.5580283516666668,0.024822565303030397,4015.0
TTC32 (130502),0.04971843814049586,0.024896446416666666,0.024821991723829196,4016.0
C5AR1 (728),0.06269048307438017,0.037870639,0.024819844074380176,4017.0
PPAN (56342),-1.2662520933884298,-1.2910716166666665,0.024819523278236666,4018.0
KCNAB2 (8514),0.01802915167165289,-0.0067871429691666665,0.024816294640819556,4019.0
CLEC2D (29121),0.19624690396694214,0.17143122000000002,0.024815683966942115,4020.0
MAN1A1 (4121),0.18815327958677688,0.16333867166666666,0.024814607920110227,4021.0
OSGIN1 (29948),0.09322101133884299,0.06841665258333333,0.024804358755509653,4022.0
SHFL (55337),-0.06190780729752066,-0.08671189358333335,0.02480408628581269,4023.0
NKAIN4 (128414),0.03855172048429752,0.013749324299999999,0.024802396184297526,4024.0
LYPD3 (27076),-0.122671540553719,-0.14746711916666666,0.024795578612947664,4025.0
CRIP2 (1397),-0.010206744912942151,-0.03499580775,0.024789062837057854,4026.0
GDAP1L1 (78997),0.08901708081818181,0.06422804325,0.024789037568181807,4027.0
C2orf49 (79074),-0.1916499073553719,-0.21642813000000002,0.024778222644628117,4028.0
TRIB2 (28951),0.04349393468595041,0.018719755083333334,0.024774179602617078,4029.0
NACA (4666),-1.273537729752066,-1.2983110249999998,0.024773295247933813,4030.0
NPM1 (4869),-0.829029190413223,-0.8537937108333332,0.024764520420110236,4031.0
FHL3 (2275),0.02828829655950413,0.003524288808333333,0.024764007751170797,4032.0
CHD8 (57680),-0.45467693371900825,-0.4794398641666667,0.024762930447658427,4033.0
IGSF9 (57549),-0.04198151169421487,-0.06674039966666667,0.0247588879724518,4034.0
CCNH (902),-1.3164545355371902,-1.3412117416666665,0.024757206129476295,4035.0
NFKBIB (4793),-0.11935864327272727,-0.14410692166666667,0.024748278393939394,4036.0
LSM11 (134353),-0.8840709263636364,-0.9088157025,0.02474477613636361,4037.0
POLG (5428),-0.2967536907438017,-0.3214908816666667,0.02473719092286497,4038.0
KARS1 (3735),-1.813133081818182,-1.8378680250000003,0.02473494318181846,4039.0
CEP250 (11190),-0.051585123148760334,-0.07631842941666667,0.024733306267906333,4040.0
RPS19 (6223),-3.02965909338843,-3.0543921916666665,0.024733098278236554,4041.0
CTBS (1486),-0.05386446894214876,-0.07859666241666667,0.02473219347451791,4042.0
CELF2 (10659),-0.06718617183471075,-0.09191607525,0.02472990341528926,4043.0
NYAP1 (222950),-0.04666096702892562,-0.07139080383333334,0.024729836804407712,4044.0
NEXMIF (340533),0.013093165339049589,-0.011633874,0.02472703933904959,4045.0
SATL1 (340562),0.06798609975206611,0.04326172058333333,0.024724379168732782,4046.0
PLCB1 (23236),0.11721148613223141,0.09248803225,0.024723453882231405,4047.0
KCNMB3 (27094),0.15537076768595046,0.1306475325,0.02472323518595046,4048.0
ZNF667 (63934),0.1276228126446281,0.10289960524999998,0.02472320739462812,4049.0
MED18 (54797),-0.9965183688429752,-1.0212414749999998,0.024723106157024666,4050.0
SH3TC1 (54436),0.03224175979173554,0.0075210319,0.02472072789173554,4051.0
SIGMAR1 (10280),-0.21075980429752067,-0.23548050666666664,0.024720702369145975,4052.0
PLAGL2 (5326),-0.1545741709917355,-0.17929284083333333,0.024718669841597818,4053.0
SLC12A9 (56996),-0.05481695351652893,-0.07953427,0.024717316483471072,4054.0
SFTPA1 (653509),-0.07819098768595041,-0.10290765033333334,0.024716662647382925,4055.0
NAA16 (79612),-0.08417170456198346,-0.10888740375000001,0.024715699188016554,4056.0
TRMT5 (57570),-0.8423686775206611,-0.8670835500000001,0.024714872479339012,4057.0
B3GNT5 (84002),-0.03453763428330578,-0.059251136833333336,0.024713502550027557,4058.0
CST4 (1472),-0.16004836223140492,-0.18476122083333335,0.024712858601928428,4059.0
UBL4A (8266),-0.05549272543801653,-0.08020429533333333,0.024711569895316796,4060.0
TOMM40 (10452),-1.3585865462809916,-1.383291325,0.024704778719008447,4061.0
ABCC3 (8714),0.014559726682859504,-0.010133482616666667,0.02469320929952617,4062.0
RBM7 (10179),-0.020706431762099173,-0.04539815958333334,0.024691727821234168,4063.0
ATAD3C (219293),0.06710249719834713,0.04241104783333333,0.024691449365013794,4064.0
HORMAD1 (84072),-0.2960333459504133,-0.3207169366666667,0.024683590716253367,4065.0
MYNN (55892),0.0812319542892562,0.056548544999999985,0.024683409289256213,4066.0
ADGRE3 (84658),-0.039871877047107436,-0.06454807333333332,0.02467619628622588,4067.0
PPP1R15B (84919),-0.9160369191735537,-0.9407124041666665,0.024675484993112784,4068.0
SBF2 (81846),0.07845323907438016,0.053777950333333324,0.02467528874104684,4069.0
ZNF394 (84124),-0.1698612532644628,-0.19453288999999999,0.024671636735537184,4070.0
NRSN1 (140767),0.07737957449586777,0.05271003591666667,0.0246695385792011,4071.0
PCSK1N (27344),0.11993741940495867,0.09526866633333335,0.02466875307162532,4072.0
EYA1 (2138),0.2619735514876033,0.237308325,0.02466522648760333,4073.0
SUPT16H (11198),-2.0890279892561985,-2.1136877000000003,0.0246597107438018,4074.0
TMPRSS4 (56649),0.059179701371900824,0.034526589749999996,0.024653111621900828,4075.0
TCAP (8557),-0.147484907553719,-0.17213559416666668,0.02465068661294767,4076.0
UHRF2 (115426),0.006959225894214875,-0.01768936475,0.024648590644214874,4077.0
ASB4 (51666),0.1315743106198347,0.10692826291666667,0.024646047703168042,4078.0
SMIM29 (221491),-0.13741772361983468,-0.1620613175,0.02464359388016532,4079.0
ZNF544 (27300),0.0534819080553719,0.028840308975000003,0.0246415990803719,4080.0
AS3MT (57412),0.01832598112760331,-0.006315562883333334,0.024641544010936645,4081.0
PTCHD4 (442213),-0.059423773413223135,-0.08406309975,0.02463932633677686,4082.0
RHOT1 (55288),-0.11316925228099173,-0.13780803083333334,0.024638778552341617,4083.0
HSF1 (3297),-0.3190053814876033,-0.3436417866666666,0.024636405179063292,4084.0
DENND3 (22898),0.03480815967438016,0.010174514466666666,0.024633645207713495,4085.0
NAF1 (92345),-0.445122777768595,-0.4697539500000001,0.024631172231405096,4086.0
ANAPC4 (29945),-1.290359500826446,-1.3149886583333332,0.024629157506887323,4087.0
ZNF300 (91975),0.15298832338842977,0.12836274666666667,0.024625576721763104,4088.0
ADAM23 (8745),-0.00038604050247933845,-0.02500128691666667,0.02461524641418733,4089.0
FTHL17 (53940),-0.05713820202809917,-0.08175072374999999,0.024612521721900822,4090.0
RASSF3 (283349),0.014927396665289257,-0.009684889825000001,0.024612286490289258,4091.0
OSBP2 (23762),-0.06873620204958678,-0.09334421308333334,0.02460801103374656,4092.0
HSPD1 (3329),-1.9124194793388432,-1.9370274083333332,0.024607928994490047,4093.0
KIF24 (347240),-0.1780354447933884,-0.202641615,0.0246061702066116,4094.0
GAPDH (2597),-1.360854317355372,-1.3854603583333331,0.024606040977961152,4095.0
KCTD17 (79734),0.011666505611074383,-0.012934599108333333,0.024601104719407716,4096.0
CD101 (9398),-0.24978375471074382,-0.2743834291666667,0.02459967445592287,4097.0
EIF4E3 (317649),-0.1044758430661157,-0.12907459583333333,0.024598752767217638,4098.0
MIB1 (57534),-0.33824609008264467,-0.3628389608333333,0.02459287075068861,4099.0
SCAPER (49855),0.04611992097520661,0.02152723233333333,0.02459268864187328,4100.0
RAPH1 (65059),-0.13654623846280992,-0.16113655083333334,0.02459031237052342,4101.0
MFSD9 (84804),0.007267600605206612,-0.017316142725,0.024583743330206614,4102.0
BEX2 (84707),-0.02006993224031405,-0.044653007083333335,0.024583074843019286,4103.0
CLDN18 (51208),0.12826113659504132,0.10367845399999999,0.02458268259504133,4104.0
NEXN (91624),-0.022983751245454542,-0.04756558924999999,0.02458183800454545,4105.0
IGSF1 (3547),0.08885661571900827,0.0642790535,0.024577562219008267,4106.0
ZNF367 (195828),-0.16292328305785123,-0.18750039249999997,0.024577109442148748,4107.0
ZC4H2 (55906),0.15184152871900827,0.12726628791666666,0.024575240802341608,4108.0
DLX5 (1749),-0.10995710523966941,-0.13453193425,0.024574829010330604,4109.0
GDPD3 (79153),-0.03269151994628099,-0.05726427966666666,0.024572759720385667,4110.0
CGAS (115004),-0.09300311222314049,-0.11757487458333334,0.024571762360192845,4111.0
SNRPA (6626),-0.40277374702479335,-0.42734283749999996,0.024569090475206612,4112.0
SLC25A23 (79085),-0.008022649951983471,-0.03258890291666667,0.024566252964683198,4113.0
MTO1 (25821),-0.2622740461157025,-0.28683913166666664,0.02456508555096415,4114.0
COL4A5 (1287),0.08349219092561982,0.05892908583333333,0.024563105092286493,4115.0
C1S (716),-0.06615708533884297,-0.09071635175,0.02455926641115702,4116.0
VASP (7408),-0.10054812252892562,-0.12510580091666665,0.024557678387741033,4117.0
YME1L1 (10730),-0.30104041975206614,-0.32559422,0.024553800247933855,4118.0
SYTL1 (84958),-0.028383029093884293,-0.052934770499999985,0.02455174140611569,4119.0
NFATC1 (4772),0.012569338503305784,-0.011979164491666666,0.02454850299497245,4120.0
SH2B2 (10603),-0.1638571883471074,-0.18840376416666668,0.02454657581955927,4121.0
OGDHL (55753),-0.03132408142545454,-0.055861319666666666,0.024537238241212123,4122.0
NAT16 (375607),-0.03745013330760331,-0.06198610016666667,0.02453596685906336,4123.0
TUSC1 (286319),0.10865770471074379,0.08412277958333332,0.02453492512741047,4124.0
IER5L (389792),-0.0857587730909091,-0.11029005250000001,0.024531279409090917,4125.0
ACO1 (48),0.06304694039669421,0.03851895316666667,0.024527987230027547,4126.0
EMC4 (51234),-0.4353791685123967,-0.4599028583333333,0.024523689820936556,4127.0
CEND1 (51286),-0.2669190298347107,-0.2914423391666667,0.024523309331955956,4128.0
SHMT1 (6470),-0.13167189761157025,-0.15619192249999997,0.02452002488842972,4129.0
C16orf86 (388284),-0.2978943368595041,-0.3224121941666666,0.024517857307162494,4130.0
BPNT1 (10380),-0.26442204057851243,-0.2889363141666667,0.02451427358815428,4131.0
PLPP3 (8613),0.1472583419504132,0.12274907966666666,0.024509262283746544,4132.0
UGCG (7357),-0.10019916743801655,-0.12470796883333334,0.02450880139531679,4133.0
C9orf64 (84267),-0.03534674111735537,-0.05985348841666668,0.024506747299311307,4134.0
GJC3 (349149),-0.19863532305785125,-0.22314022083333332,0.024504897775482065,4135.0
TMEM80 (283232),-0.06555736761983472,-0.09005954808333333,0.024502180463498613,4136.0
TCF7 (6932),-0.2603283705785124,-0.2848250408333333,0.02449667025482094,4137.0
TRAF3 (7187),-0.0075523374145041325,-0.032046735,0.024494397585495868,4138.0
MYORG (57462),0.060892247570247936,0.03639895491666666,0.024493292653581272,4139.0
MYPN (84665),0.019192929163388432,-0.005298547991666667,0.0244914771550551,4140.0
EGR4 (1961),-0.05548477343801653,-0.07997554550000001,0.024490772061983482,4141.0
QTRT2 (79691),0.019480772884793388,-0.005004471086666666,0.024485243971460055,4142.0
PHLDA2 (7262),0.027029253752892557,0.0025542450083333337,0.024475008744559223,4143.0
MTHFD1 (4522),-0.385061932231405,-0.40953217666666664,0.024470244435261634,4144.0
MAP2 (4133),0.04600070272727273,0.02153118,0.024469522727272732,4145.0
LDHB (3945),0.017099305865867772,-0.0073690632058333325,0.024468369071701104,4146.0
SETD5 (55209),-0.31449526966942154,-0.3389623191666667,0.024467049497245152,4147.0
TMEM100 (55273),0.09376897112396695,0.06930572233333333,0.02446324879063362,4148.0
AFDN (4301),0.07269446523140495,0.04824916375,0.024445301481404953,4149.0
ADNP2 (22850),-0.008154758081735537,-0.03259889975,0.024444141668264464,4150.0
UGT2A1 (10941),0.10920462349586778,0.08476318083333334,0.024441442662534438,4151.0
STARD4 (134429),0.04349222055371901,0.01905750916666667,0.024434711387052343,4152.0
KPRP (448834),0.16499317699173555,0.14056735550000002,0.024425821491735528,4153.0
PPP6C (5537),-0.4805522308264463,-0.504974955,0.024422724173553678,4154.0
ELOC (6921),-1.3474220099173555,-1.3718428083333334,0.024420798415977885,4155.0
SERPINA1 (5265),-0.008726306779586775,-0.03314559733333334,0.024419290553746566,4156.0
PFDN1 (5201),-0.6517294804132231,-0.6761432158333333,0.02441373542011016,4157.0
CCDC149 (91050),0.06850247576033057,0.04409223808333334,0.02441023767699723,4158.0
HOXA10 (3206),-0.03196868144710743,-0.056377737000000004,0.02440905555289257,4159.0
CDK5RAP3 (80279),-0.4288097985950413,-0.45321796750000004,0.024408168904958727,4160.0
BCLAF3 (256643),0.1405423241322314,0.11613445416666668,0.02440786996556471,4161.0
FBXO11 (80204),-0.17517611925619836,-0.19958128750000004,0.024405168243801678,4162.0
ZNF37A (7587),0.09669338800826445,0.07228924583333333,0.024404142174931115,4163.0
EXPH5 (23086),0.10856183111570247,0.08415963866666666,0.02440219244903581,4164.0
JUP (3728),-0.09367336082644627,-0.11807277758333333,0.02439941675688706,4165.0
REEP2 (51308),-0.1773281896694215,-0.20172495833333334,0.024396768663911855,4166.0
MUS81 (80198),-0.3059720500826446,-0.3303620291666667,0.024389979084022073,4167.0
BNC2 (54796),0.1228819957107438,0.0984921795,0.024389816210743806,4168.0
DIAPH3 (81624),-0.26488824033057856,-0.28927578000000004,0.024387539669421476,4169.0
ALKAL2 (285016),0.1993196561983471,0.174940155,0.024379501198347087,4170.0
SH2D3C (10044),-0.013767805124793388,-0.038144105250000004,0.024376300125206616,4171.0
LRAT (9227),0.1206174518016529,0.09624363325,0.024373818551652895,4172.0
ACAT2 (39),0.1207697791983471,0.09639747458333332,0.024372304615013773,4173.0
GDPD5 (81544),-0.12243615723966941,-0.1468069725,0.02437081526033058,4174.0
NMB (4828),0.06989524967768594,0.045529877999999996,0.024365371677685946,4175.0
MCRIP1 (348262),-0.07340805695041322,-0.09777231283333333,0.024364255882920113,4176.0
ZNF281 (23528),-0.10191889452066116,-0.12627928625,0.02436039172933885,4177.0
PAX6 (5080),0.07782666457851238,0.05346842608333333,0.024358238495179048,4178.0
PTPA (5524),-0.6426537351239671,-0.6670066066666666,0.024352871542699495,4179.0
MDFI (4188),0.06859105700826447,0.04425157725,0.02433947975826447,4180.0
APBB1IP (54518),-0.01685331012396694,-0.04119104441666667,0.02433773429269973,4181.0
ACAD8 (27034),-0.00872922349063223,-0.033065352166666666,0.024336128676034435,4182.0
PBDC1 (51260),0.11088057366115701,0.08654483941666667,0.024335734244490342,4183.0
SYNJ1 (8867),0.13867090747933883,0.11433614958333332,0.024334757896005504,4184.0
MAP3K5 (4217),0.17488195628099173,0.15054774833333334,0.024334207947658393,4185.0
